#ORDER,CNE_NAME,SYMBOL,START,STOP
7939,CRCNE00009344:CRCNE00009343,C,219,226
7940,CRCNE00009346,0,15,22
7941,CRCNE00009346,7,16,23
7942,CRCNE00009350,0,22,29
7943,CRCNE00009350,M,53,59
7944,CRCNE00009357,B,40,45
7945,CRCNE00009357,O,53,58
7946,CRCNE00009357,0,63,70
7947,CRCNE00009359,A,47,52
7948,CRCNE00009361:CRCNE00009360,H,49,58
7949,CRCNE00009361:CRCNE00009360,R,134,140
7950,CRCNE00009362,2,24,31
7951,CRCNE00009362,G,33,38
7952,CRCNE00009363,G,2,7
7953,CRCNE00009364,B,67,72
7954,CRCNE00009367,H,12,21
7955,CRCNE00009367,G,18,23
7956,CRCNE00009372:CRCNE00009371,2,38,45
7957,CRCNE00009372:CRCNE00009371,5,42,48
7958,CRCNE00009372:CRCNE00009371,O,45,50
7959,CRCNE00009372:CRCNE00009371,0,79,86
7960,CRCNE00009372:CRCNE00009371,S,183,189
7961,CRCNE00009372:CRCNE00009371,O,217,222
7962,CRCNE00009373,G,55,60
7963,CRCNE00009373,B,95,100
7964,CRCNE00009374,B,1,6
7965,CRCNE00009377:CRCNE00009376:CRCNE00009375,7,49,56
7966,CRCNE00009377:CRCNE00009376:CRCNE00009375,4,126,133
7967,CRCNE00009377:CRCNE00009376:CRCNE00009375,2,167,174
7968,CRCNE00009377:CRCNE00009376:CRCNE00009375,G,204,209
7969,CRCNE00009377:CRCNE00009376:CRCNE00009375,G,228,233
7970,CRCNE00009377:CRCNE00009376:CRCNE00009375,A,244,249
7971,CRCNE00009378:CRCNE00009296,7,22,29
7972,CRCNE00009378:CRCNE00009296,B,28,33
7973,CRCNE00009378:CRCNE00009296,B,132,137
7974,CRCNE00009379:CRCNE00009297,A,88,93
7975,CRCNE00009383,O,138,143
7976,CRCNE00009383,G,226,231
7977,CRCNE00009384,2,24,31
7978,CRCNE00009384,K,42,47
7979,CRCNE00009384,E,52,58
7980,CRCNE00009384,G,75,80
7981,CRCNE00009387:CRCNE00009386:CRCNE00009385,0,22,29
7982,CRCNE00009387:CRCNE00009386:CRCNE00009385,0,110,117
7983,CRCNE00009387:CRCNE00009386:CRCNE00009385,A,116,121
7984,CRCNE00009387:CRCNE00009386:CRCNE00009385,O,146,151
7985,CRCNE00009387:CRCNE00009386:CRCNE00009385,B,167,172
7986,CRCNE00009388,0,16,23
7987,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,H,9,18
7988,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,0,111,118
7989,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,P,223,230
7990,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,A,239,244
7991,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,Q,269,275
7992,CRCNE00009391:CRCNE00009390:CRCNE00009213:CRCNE00009389,0,376,383
7993,CRCNE00009392,B,33,38
7994,CRCNE00009393,H,16,25
7995,CRCNE00009395,5,28,34
7996,CRCNE00009395,O,31,36
7997,CRCNE00009396,B,122,127
7998,CRCNE00009397,O,29,34
7999,CRCNE00009397,E,41,47
8000,CRCNE00009398,A,72,77
8001,CRCNE00009398,G,77,82
8002,CRCNE00009401,0,42,49
8003,CRCNE00009403,O,24,29
8004,CRCNE00009403,K,39,44
8005,CRCNE00009403,D,39,46
8006,CRCNE00009403,A,75,80
8007,CRCNE00009404,P,8,15
8008,CRCNE00009404,J,20,27
8009,CRCNE00009406,G,4,9
8010,CRCNE00009407,7,18,25
8011,CRCNE00009408,A,48,53
8012,CRCNE00009409,7,65,72
8013,CRCNE00009409,0,66,73
8014,CRCNE00009409,A,87,92
8015,CRCNE00009411,H,52,61
8016,CRCNE00009411,0,70,77
8017,CRCNE00009411,A,92,97
8018,CRCNE00009411,G,102,107
8019,CRCNE00009413,0,21,28
8020,CRCNE00009413,P,69,76
8021,CRCNE00009413,0,76,83
8022,CRCNE00009418:CRCNE00009417,B,50,55
8023,CRCNE00009419,0,7,14
8024,CRCNE00009421,0,54,61
8025,CRCNE00009421,S,113,119
8026,CRCNE00009421,T,179,185
8027,CRCNE00009422,0,6,13
8028,CRCNE00009423,G,37,42
8029,CRCNE00009424,G,48,53
8030,CRCNE00009426,B,1,6
8031,CRCNE00009428,5,14,20
8032,CRCNE00009428,B,47,52
8033,CRCNE00009429,O,9,14
8034,CRCNE00009431:CRCNE00009430,7,112,119
8035,CRCNE00009431:CRCNE00009430,G,116,121
8036,CRCNE00009431:CRCNE00009430,H,218,227
8037,CRCNE00009431:CRCNE00009430,0,305,312
8038,CRCNE00009433:CRCNE00009432,D,102,109
8039,CRCNE00009433:CRCNE00009432,K,104,109
8040,CRCNE00009433:CRCNE00009432,A,113,118
8041,CRCNE00009434,5,10,16
8042,CRCNE00009443:CRCNE00009427,0,111,118
8043,CRCNE00009448,0,30,37
8044,CRCNE00009450,I,1,8
8045,CRCNE00009450,2,24,31
8046,CRCNE00009450,K,49,54
8047,CRCNE00009566,U,9,15
8048,CRCNE00009566,5,50,56
8049,CRCNE00009566,O,53,58
8050,CRCNE00009567,O,72,77
8051,CRCNE00009568,A,58,63
8052,CRCNE00009568,0,201,208
8053,CRCNE00009569,S,26,32
8054,CRCNE00009570,T,93,99
8055,CRCNE00009572:CRCNE00009573:CRCNE00009587,G,19,24
8056,CRCNE00009572:CRCNE00009573:CRCNE00009587,Q,60,66
8057,CRCNE00009576,B,58,63
8058,CRCNE00009577,I,3,10
8059,CRCNE00009577,7,187,194
8060,CRCNE00009577,0,188,195
8061,CRCNE00009578,B,33,38
8062,CRCNE00009579,9,28,35
8063,CRCNE00009579,B,65,70
8064,CRCNE00009581,2,23,30
8065,CRCNE00009582,U,76,82
8066,CRCNE00009584,0,32,39
8067,CRCNE00009585,B,61,66
8068,CRCNE00009585,F,63,68
8069,CRCNE00009593:CRCNE00009574:CRCNE00009575,0,131,138
8070,CRCNE00009593:CRCNE00009574:CRCNE00009575,O,212,217
8071,CRCNE00009593:CRCNE00009574:CRCNE00009575,0,219,226
8072,CRCNE00009604,0,5,12
8073,CRCNE00009621,G,3,8
8074,CRCNE00009621,G,21,26
8075,CRCNE00009621,0,41,48
8076,CRCNE00009625:CRCNE00009668,0,35,42
8077,CRCNE00009625:CRCNE00009668,H,36,45
8078,CRCNE00009625:CRCNE00009668,Q,160,166
8079,CRCNE00009625:CRCNE00009668,F,182,187
8080,CRCNE00009626:CRCNE00009669,B,73,78
8081,CRCNE00009628,C,18,25
8082,CRCNE00009628,5,22,28
8083,CRCNE00009630:CRCNE00009666,A,5,10
8084,CRCNE00009630:CRCNE00009666,0,82,89
8085,CRCNE00009630:CRCNE00009666,K,114,119
8086,CRCNE00009630:CRCNE00009666,D,114,121
8087,CRCNE00009631:CRCNE00009632,C,95,102
8088,CRCNE00009635,I,28,35
8089,CRCNE00009649,F,44,49
8090,CRCNE00009649,B,46,51
8091,CRCNE00009650,B,44,49
8092,CRCNE00009650,T,99,105
8093,CRCNE00009652,U,16,22
8094,CRCNE00009652,B,58,63
8095,CRCNE00009653:CRCNE00009654:CRCNE00009623,5,102,108
8096,CRCNE00009653:CRCNE00009654:CRCNE00009623,S,125,131
8097,CRCNE00009653:CRCNE00009654:CRCNE00009623,5,193,199
8098,CRCNE00009653:CRCNE00009654:CRCNE00009623,B,271,276
8099,CRCNE00009661,G,66,71
8100,CRCNE00009662:CRCNE00009663,Q,8,14
8101,CRCNE00009665,H,21,30
8102,CRCNE00009665,G,23,28
8103,CRCNE00009665,G,74,79
8104,CRCNE00009667,H,28,37
8105,CRCNE00009667,G,34,39
8106,CRCNE00009670,0,22,29
8107,CRCNE00009671,G,44,49
8108,CRCNE00009671,A,49,54
8109,CRCNE00009671,B,84,89
8110,CRCNE00009672,H,22,31
8111,CRCNE00009672,G,24,29
8112,CRCNE00009672,G,28,33
8113,CRCNE00009673,3,33,39
8114,CRCNE00009673,2,60,67
8115,CRCNE00009674:CRCNE00009675:CRCNE00009676,0,84,91
8116,CRCNE00009674:CRCNE00009675:CRCNE00009676,7,85,92
8117,CRCNE00009674:CRCNE00009675:CRCNE00009676,0,367,374
8118,CRCNE00009674:CRCNE00009675:CRCNE00009676,O,426,431
8119,CRCNE00009677,G,23,28
8120,CRCNE00009681,K,27,32
8121,CRCNE00009682,O,48,53
8122,CRCNE00009686,O,1,6
8123,CRCNE00009686,G,171,176
8124,CRCNE00009686,0,179,186
8125,CRCNE00009693:CRCNE00009692,0,82,89
8126,CRCNE00009702,0,25,32
8127,CRCNE00009702,M,37,43
8128,CRCNE00009704:CRCNE00009705:CRCNE00009706,C,18,25
8129,CRCNE00009704:CRCNE00009705:CRCNE00009706,S,73,79
8130,CRCNE00009704:CRCNE00009705:CRCNE00009706,Q,234,240
8131,CRCNE00009707,B,172,177
8132,CRCNE00009708,K,72,77
8133,CRCNE00009709,0,48,55
8134,CRCNE00009711:CRCNE00009712,B,7,12
8135,CRCNE00009711:CRCNE00009712,G,78,83
8136,CRCNE00009711:CRCNE00009712,R,133,139
8137,CRCNE00009711:CRCNE00009712,H,146,155
8138,CRCNE00009711:CRCNE00009712,G,148,153
8139,CRCNE00009711:CRCNE00009712,O,152,157
8140,CRCNE00009711:CRCNE00009712,A,175,180
8141,CRCNE00009711:CRCNE00009712,0,205,212
8142,CRCNE00009711:CRCNE00009712,A,326,331
8143,CRCNE00009711:CRCNE00009712,O,385,390
8144,CRCNE00009711:CRCNE00009712,S,490,496
8145,CRCNE00009711:CRCNE00009712,0,512,519
8146,CRCNE00009711:CRCNE00009712,G,691,696
8147,CRCNE00009713,0,50,57
8148,CRCNE00009713,O,86,91
8149,CRCNE00009713,U,124,130
8150,CRCNE00009713,A,126,131
8151,CRCNE00009713,A,163,168
8152,CRCNE00009713,G,176,181
8153,CRCNE00009715,E,18,24
8154,CRCNE00009716,S,27,33
8155,CRCNE00009716,S,67,73
8156,CRCNE00009716,5,90,96
8157,CRCNE00009716,G,182,187
8158,CRCNE00009716,5,241,247
8159,CRCNE00009716,A,305,310
8160,CRCNE00009717,H,119,128
8161,CRCNE00009717,0,204,211
8162,CRCNE00009717,B,217,222
8163,CRCNE00009718,A,22,27
8164,CRCNE00009719:CRCNE00009720,9,154,161
8165,CRCNE00009719:CRCNE00009720,0,301,308
8166,CRCNE00009725,3,30,36
8167,CRCNE00009726:CRCNE00009727,K,5,10
8168,CRCNE00009726:CRCNE00009727,B,80,85
8169,CRCNE00009729,R,22,28
8170,CRCNE00009729,G,333,338
8171,CRCNE00009729,3,389,395
8172,CRCNE00009730,C,34,41
8173,CRCNE00009730,5,58,64
8174,CRCNE00009730,U,113,119
8175,CRCNE00009730,G,135,140
8176,CRCNE00009733,G,51,56
8177,CRCNE00009733,G,57,62
8178,CRCNE00009733,O,106,111
8179,CRCNE00009734:CRCNE00009735,B,4,9
8180,CRCNE00009734:CRCNE00009735,H,43,52
8181,CRCNE00009734:CRCNE00009735,0,103,110
8182,CRCNE00009736:CRCNE00009737:CRCNE00009738,I,60,67
8183,CRCNE00009736:CRCNE00009737:CRCNE00009738,O,115,120
8184,CRCNE00009740:CRCNE00009741,K,36,41
8185,CRCNE00009740:CRCNE00009741,D,36,43
8186,CRCNE00009740:CRCNE00009741,B,121,126
8187,CRCNE00009740:CRCNE00009741,H,172,181
8188,CRCNE00009740:CRCNE00009741,B,340,345
8189,CRCNE00009740:CRCNE00009741,H,407,416
8190,CRCNE00009740:CRCNE00009741,2,423,430
8191,CRCNE00009740:CRCNE00009741,2,509,516
8192,CRCNE00009740:CRCNE00009741,5,562,568
8193,CRCNE00009740:CRCNE00009741,O,601,606
8194,CRCNE00009742,B,118,123
8195,CRCNE00009742,0,201,208
8196,CRCNE00009742,O,211,216
8197,CRCNE00009743:CRCNE00009744,0,75,82
8198,CRCNE00009745,0,157,164
8199,CRCNE00009750:CRCNE00009751,B,17,22
8200,CRCNE00009750:CRCNE00009751,O,26,31
8201,CRCNE00009750:CRCNE00009751,B,92,97
8202,CRCNE00009752,B,57,62
8203,CRCNE00009754,B,31,36
8204,CRCNE00009754,S,83,89
8205,CRCNE00009755:CRCNE00009756,B,6,11
8206,CRCNE00009755:CRCNE00009756,A,99,104
8207,CRCNE00009755:CRCNE00009756,U,100,106
8208,CRCNE00009757,A,2,7
8209,CRCNE00009757,0,6,13
8210,CRCNE00009757,3,85,91
8211,CRCNE00009761,J,29,36
8212,CRCNE00009762,B,44,49
8213,CRCNE00009775,B,57,62
8214,CRCNE00009778:CRCNE00009807,0,22,29
8215,CRCNE00009778:CRCNE00009807,U,38,44
8216,CRCNE00009778:CRCNE00009807,A,40,45
8217,CRCNE00009795,D,111,118
8218,CRCNE00009795,K,113,118
8219,CRCNE00009795,A,116,121
8220,CRCNE00009797,H,12,21
8221,CRCNE00009799,B,199,204
8222,CRCNE00009801,H,48,57
8223,CRCNE00009802,B,34,39
8224,CRCNE00009802,B,98,103
8225,CRCNE00009802,H,119,128
8226,CRCNE00009802,0,213,220
8227,CRCNE00009802,O,222,227
8228,CRCNE00009802,S,246,252
8229,CRCNE00009802,0,296,303
8230,CRCNE00009803:CRCNE00009804,5,17,23
8231,CRCNE00009803:CRCNE00009804,H,84,93
8232,CRCNE00009803:CRCNE00009804,B,94,99
8233,CRCNE00009803:CRCNE00009804,S,166,172
8234,CRCNE00009806,Q,85,91
8235,CRCNE00009806,O,93,98
8236,CRCNE00009806,A,149,154
8237,CRCNE00009806,M,198,204
8238,CRCNE00009808,5,27,33
8239,CRCNE00009808,O,41,46
8240,CRCNE00009809,A,86,91
8241,CRCNE00009810,K,145,150
8242,CRCNE00009812:CRCNE00009813,O,4,9
8243,CRCNE00009812:CRCNE00009813,H,10,19
8244,CRCNE00009812:CRCNE00009813,2,31,38
8245,CRCNE00009812:CRCNE00009813,K,69,74
8246,CRCNE00009812:CRCNE00009813,H,153,162
8247,CRCNE00009812:CRCNE00009813,O,340,345
8248,CRCNE00009816,O,68,73
8249,CRCNE00009816,B,76,81
8250,CRCNE00009817:CRCNE00009818,A,145,150
8251,CRCNE00009817:CRCNE00009818,2,189,196
8252,CRCNE00009817:CRCNE00009818,0,208,215
8253,CRCNE00009819,3,100,106
8254,CRCNE00009820,O,11,16
8255,CRCNE00009820,0,102,109
8256,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,I,108,115
8257,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,G,331,336
8258,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,5,384,390
8259,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,G,581,586
8260,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,B,639,644
8261,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,5,678,684
8262,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,S,758,764
8263,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,5,805,811
8264,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,A,826,831
8265,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,O,850,855
8266,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,5,852,858
8267,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,A,881,886
8268,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,5,940,946
8269,CRCNE00009821:CRCNE00009822:CRCNE00009823:CRCNE00009824:CRCNE00009825,2,983,990
8270,CRCNE00009826,2,57,64
8271,CRCNE00009827,K,21,26
8272,CRCNE00009827,2,63,70
8273,CRCNE00009827,O,70,75
8274,CRCNE00009827,I,74,81
8275,CRCNE00009827,O,93,98
8276,CRCNE00009827,B,203,208
8277,CRCNE00009827,0,221,228
8278,CRCNE00009827,P,246,253
8279,CRCNE00009828,B,28,33
8280,CRCNE00009830:CRCNE00009848,U,121,127
8281,CRCNE00009830:CRCNE00009848,G,149,154
8282,CRCNE00009830:CRCNE00009848,H,191,200
8283,CRCNE00009830:CRCNE00009848,O,272,277
8284,CRCNE00009830:CRCNE00009848,B,341,346
8285,CRCNE00009831,2,62,69
8286,CRCNE00009831,5,125,131
8287,CRCNE00009833:CRCNE00009859,G,45,50
8288,CRCNE00009833:CRCNE00009859,B,339,344
8289,CRCNE00009833:CRCNE00009859,T,370,376
8290,CRCNE00009834,O,65,70
8291,CRCNE00009834,O,197,202
8292,CRCNE00009835:CRCNE00009836,O,16,21
8293,CRCNE00009835:CRCNE00009836,G,104,109
8294,CRCNE00009837,G,68,73
8295,CRCNE00009839,B,2,7
8296,CRCNE00009839,B,48,53
8297,CRCNE00009840,2,38,45
8298,CRCNE00009841,A,6,11
8299,CRCNE00009841,K,9,14
8300,CRCNE00009841,B,84,89
8301,CRCNE00009843,U,6,12
8302,CRCNE00009843,7,56,63
8303,CRCNE00009843,0,99,106
8304,CRCNE00009843,A,213,218
8305,CRCNE00009843,G,285,290
8306,CRCNE00009843,G,328,333
8307,CRCNE00009844,2,72,79
8308,CRCNE00009844,5,238,244
8309,CRCNE00009845,O,15,20
8310,CRCNE00009845,2,47,54
8311,CRCNE00009845,H,92,101
8312,CRCNE00009845,A,186,191
8313,CRCNE00009846,2,18,25
8314,CRCNE00009858,H,51,60
8315,CRCNE00009884,P,21,28
8316,CRCNE00009892,B,42,47
8317,CRCNE00009897:CRCNE00009898:CRCNE00009899,O,349,354
8318,CRCNE00009897:CRCNE00009898:CRCNE00009899,G,366,371
8319,CRCNE00009897:CRCNE00009898:CRCNE00009899,G,391,396
8320,CRCNE00009900,3,82,88
8321,CRCNE00009904,A,10,15
8322,CRCNE00009904,B,47,52
8323,CRCNE00009907,H,51,60
8324,CRCNE00009908,1,48,55
8325,CRCNE00009916,G,67,72
8326,CRCNE00009930,7,36,43
8327,CRCNE00009930,O,40,45
8328,CRCNE00009930,B,47,52
8329,CRCNE00009930,0,102,109
8330,CRCNE00009931,H,97,106
8331,CRCNE00009931,0,100,107
8332,CRCNE00009931,G,260,265
8333,CRCNE00009931,0,398,405
8334,CRCNE00009932,G,109,114
8335,CRCNE00009932,0,119,126
8336,CRCNE00009933,0,1,8
8337,CRCNE00009934,G,55,60
8338,CRCNE00009936:CRCNE00009935,K,55,60
8339,CRCNE00009936:CRCNE00009935,K,143,148
8340,CRCNE00009939,J,95,102
8341,CRCNE00009941,K,5,10
8342,CRCNE00009941,0,20,27
8343,CRCNE00009943,O,192,197
8344,CRCNE00009944,P,94,101
8345,CRCNE00009944,O,108,113
8346,CRCNE00009944,2,199,206
8347,CRCNE00009944,F,269,274
8348,CRCNE00009945,0,11,18
8349,CRCNE00009945,5,71,77
8350,CRCNE00009945,I,79,86
8351,CRCNE00009946,B,5,10
8352,CRCNE00009946,B,38,43
8353,CRCNE00009946,A,93,98
8354,CRCNE00009948:CRCNE00009947,B,94,99
8355,CRCNE00009948:CRCNE00009947,F,137,142
8356,CRCNE00009948:CRCNE00009947,H,167,176
8357,CRCNE00009948:CRCNE00009947,G,169,174
8358,CRCNE00009949,2,38,45
8359,CRCNE00009949,A,180,185
8360,CRCNE00009949,O,253,258
8361,CRCNE00009950,G,103,108
8362,CRCNE00009953,0,3,10
8363,CRCNE00009953,I,45,52
8364,CRCNE00009953,2,88,95
8365,CRCNE00009953,B,110,115
8366,CRCNE00009953,7,152,159
8367,CRCNE00009953,0,153,160
8368,CRCNE00009953,G,174,179
8369,CRCNE00009954:CRCNE00009955,0,32,39
8370,CRCNE00009954:CRCNE00009955,0,99,106
8371,CRCNE00009954:CRCNE00009955,K,135,140
8372,CRCNE00009956,0,101,108
8373,CRCNE00009956,K,143,148
8374,CRCNE00009956,B,168,173
8375,CRCNE00009956,7,195,202
8376,CRCNE00009956,2,220,227
8377,CRCNE00009957,0,50,57
8378,CRCNE00009958,G,138,143
8379,CRCNE00009958,0,165,172
8380,CRCNE00009961:CRCNE00009960,K,92,97
8381,CRCNE00009961:CRCNE00009960,O,317,322
8382,CRCNE00009961:CRCNE00009960,G,390,395
8383,CRCNE00009961:CRCNE00009960,7,414,421
8384,CRCNE00009961:CRCNE00009960,O,418,423
8385,CRCNE00009961:CRCNE00009960,B,427,432
8386,CRCNE00009961:CRCNE00009960,A,468,473
8387,CRCNE00009961:CRCNE00009960,G,521,526
8388,CRCNE00009962,G,85,90
8389,CRCNE00009962,K,98,103
8390,CRCNE00009963,0,14,21
8391,CRCNE00009965,K,12,17
8392,CRCNE00009965,G,29,34
8393,CRCNE00009965,B,57,62
8394,CRCNE00009965,0,95,102
8395,CRCNE00009966,T,21,27
8396,CRCNE00009968,B,59,64
8397,CRCNE00009969,K,52,57
8398,CRCNE00009970,B,14,19
8399,CRCNE00009970,A,70,75
8400,CRCNE00009978,0,74,81
8401,CRCNE00009978,K,339,344
8402,CRCNE00009979,S,2,8
8403,CRCNE00009980,B,15,20
8404,CRCNE00009980,C,47,54
8405,CRCNE00009982:CRCNE00009981,2,21,28
8406,CRCNE00009982:CRCNE00009981,O,53,58
8407,CRCNE00009982:CRCNE00009981,G,161,166
8408,CRCNE00009985,U,28,34
8409,CRCNE00009985,0,75,82
8410,CRCNE00010007,5,168,174
8411,CRCNE00010008,O,27,32
8412,CRCNE00010013,0,1,8
8413,CRCNE00010018,O,5,10
8414,CRCNE00010029:CRCNE00004915,B,163,168
8415,CRCNE00010032:CRCNE00010182:CRCNE00010181,O,14,19
8416,CRCNE00010032:CRCNE00010182:CRCNE00010181,0,145,152
8417,CRCNE00010033,G,27,32
8418,CRCNE00010039,A,65,70
8419,CRCNE00010039,S,74,80
8420,CRCNE00010039,B,85,90
8421,CRCNE00010039,0,142,149
8422,CRCNE00010039,3,159,165
8423,CRCNE00010040:CRCNE00010094:CRCNE00010093,A,3,8
8424,CRCNE00010040:CRCNE00010094:CRCNE00010093,0,96,103
8425,CRCNE00010040:CRCNE00010094:CRCNE00010093,K,128,133
8426,CRCNE00010040:CRCNE00010094:CRCNE00010093,2,211,218
8427,CRCNE00010040:CRCNE00010094:CRCNE00010093,5,215,221
8428,CRCNE00010040:CRCNE00010094:CRCNE00010093,H,455,464
8429,CRCNE00010040:CRCNE00010094:CRCNE00010093,0,458,465
8430,CRCNE00010040:CRCNE00010094:CRCNE00010093,O,496,501
8431,CRCNE00010040:CRCNE00010094:CRCNE00010093,A,583,588
8432,CRCNE00010042:CRCNE00010041,O,69,74
8433,CRCNE00010042:CRCNE00010041,Q,202,208
8434,CRCNE00010042:CRCNE00010041,5,287,293
8435,CRCNE00010042:CRCNE00010041,I,326,333
8436,CRCNE00010043,0,34,41
8437,CRCNE00010045,A,77,82
8438,CRCNE00010046,3,18,24
8439,CRCNE00010046,K,116,121
8440,CRCNE00010046,D,116,123
8441,CRCNE00010046,0,129,136
8442,CRCNE00010046,H,143,152
8443,CRCNE00010047,G,61,66
8444,CRCNE00010048,O,37,42
8445,CRCNE00010049,M,12,18
8446,CRCNE00010049,G,49,54
8447,CRCNE00010049,G,94,99
8448,CRCNE00010049,B,128,133
8449,CRCNE00010050,B,47,52
8450,CRCNE00010050,0,86,93
8451,CRCNE00010050,B,103,108
8452,CRCNE00010050,G,114,119
8453,CRCNE00010055:CRCNE00010111,B,117,122
8454,CRCNE00010060,7,25,32
8455,CRCNE00010060,O,29,34
8456,CRCNE00010064,I,20,27
8457,CRCNE00010071:CRCNE00010199:CRCNE00010198:CRCNE00010197,0,467,474
8458,CRCNE00010071:CRCNE00010199:CRCNE00010198:CRCNE00010197,B,486,491
8459,CRCNE00010086:CRCNE00010101,B,15,20
8460,CRCNE00010088:CRCNE00010127:CRCNE00004986,B,265,270
8461,CRCNE00010095,0,20,27
8462,CRCNE00010096,O,142,147
8463,CRCNE00010097,B,112,117
8464,CRCNE00010102,M,21,27
8465,CRCNE00010102,B,37,42
8466,CRCNE00010102,O,72,77
8467,CRCNE00010102,E,158,164
8468,CRCNE00010102,O,220,225
8469,CRCNE00010102,B,259,264
8470,CRCNE00010102,H,269,278
8471,CRCNE00010102,G,271,276
8472,CRCNE00010102,H,295,304
8473,CRCNE00010102,B,348,353
8474,CRCNE00010103,M,16,22
8475,CRCNE00010106,B,15,20
8476,CRCNE00010109:CRCNE00010044,G,95,100
8477,CRCNE00010109:CRCNE00010044,Q,148,154
8478,CRCNE00010109:CRCNE00010044,O,163,168
8479,CRCNE00010110,T,92,98
8480,CRCNE00010113:CRCNE00010112,5,54,60
8481,CRCNE00010113:CRCNE00010112,O,91,96
8482,CRCNE00010113:CRCNE00010112,O,119,124
8483,CRCNE00010113:CRCNE00010112,G,140,145
8484,CRCNE00010113:CRCNE00010112,H,278,287
8485,CRCNE00010113:CRCNE00010112,P,319,326
8486,CRCNE00010113:CRCNE00010112,A,338,343
8487,CRCNE00010113:CRCNE00010112,H,405,414
8488,CRCNE00010113:CRCNE00010112,K,486,491
8489,CRCNE00010114,S,10,16
8490,CRCNE00010114,H,13,22
8491,CRCNE00010114,0,49,56
8492,CRCNE00010114,K,73,78
8493,CRCNE00010115,O,14,19
8494,CRCNE00010115,K,69,74
8495,CRCNE00010115,H,99,108
8496,CRCNE00010115,H,180,189
8497,CRCNE00010115,G,262,267
8498,CRCNE00010116,G,24,29
8499,CRCNE00010119,0,127,134
8500,CRCNE00010119,0,211,218
8501,CRCNE00010119,O,242,247
8502,CRCNE00010119,O,329,334
8503,CRCNE00010119,G,360,365
8504,CRCNE00010120,0,19,26
8505,CRCNE00010120,5,177,183
8506,CRCNE00010123:CRCNE00004984,0,54,61
8507,CRCNE00010123:CRCNE00004984,O,188,193
8508,CRCNE00010123:CRCNE00004984,I,258,265
8509,CRCNE00010123:CRCNE00004984,O,476,481
8510,CRCNE00010123:CRCNE00004984,A,487,492
8511,CRCNE00010123:CRCNE00004984,H,516,525
8512,CRCNE00010123:CRCNE00004984,A,570,575
8513,CRCNE00010123:CRCNE00004984,B,615,620
8514,CRCNE00010123:CRCNE00004984,B,625,630
8515,CRCNE00010123:CRCNE00004984,B,693,698
8516,CRCNE00010123:CRCNE00004984,B,744,749
8517,CRCNE00010123:CRCNE00004984,A,764,769
8518,CRCNE00010125:CRCNE00010124,2,20,27
8519,CRCNE00010125:CRCNE00010124,H,68,77
8520,CRCNE00010125:CRCNE00010124,5,132,138
8521,CRCNE00010125:CRCNE00010124,5,145,151
8522,CRCNE00010125:CRCNE00010124,A,220,225
8523,CRCNE00010126,5,74,80
8524,CRCNE00010126,C,84,91
8525,CRCNE00010126,B,116,121
8526,CRCNE00010130:CRCNE00010129,G,37,42
8527,CRCNE00010130:CRCNE00010129,H,39,48
8528,CRCNE00010130:CRCNE00010129,J,110,117
8529,CRCNE00010130:CRCNE00010129,0,143,150
8530,CRCNE00010130:CRCNE00010129,0,179,186
8531,CRCNE00010130:CRCNE00010129,G,224,229
8532,CRCNE00010130:CRCNE00010129,3,241,247
8533,CRCNE00010135:CRCNE00010021:CRCNE00010134,U,107,113
8534,CRCNE00010135:CRCNE00010021:CRCNE00010134,I,254,261
8535,CRCNE00010135:CRCNE00010021:CRCNE00010134,G,260,265
8536,CRCNE00010135:CRCNE00010021:CRCNE00010134,7,262,269
8537,CRCNE00010136,A,179,184
8538,CRCNE00010136,A,318,323
8539,CRCNE00010140,G,14,19
8540,CRCNE00010143,H,44,53
8541,CRCNE00010143,S,50,56
8542,CRCNE00010143,0,161,168
8543,CRCNE00010143,O,292,297
8544,CRCNE00010144,A,7,12
8545,CRCNE00010146,0,13,20
